reading ex1.24.output.txt
6	1.4000000000000001
9	2.2866666666666666
12	3.293333333333333
15	4.203333333333334
18	4.809999999999998
21	6.686666666666667
24	7.346666666666664
27	8.50333333333333
30	9.636666666666665
33	10.116666666666674
36	11.48666666666667
39	13.306666666666672
42	14.616666666666665
45	15.426666666666677
48	16.956666666666667
51	18.110000000000014
54	18.52
